CODERIVOLI;LIBELLEVOIE;TYPEVOIE;LIBELLESEUL;CODEQUARTIER;LIBELLEQUARTIER;NOMQUARTIER;COTE;DEBUT;FIN;CODEPOSTAL
7725;RUE DE QUEYRIES;RUE;DE QUEYRIES;07;Quartier 7;Bastide;Pair;0002;9998;33100
7730;PLACE DES QUINCONCES;PLACE;DES QUINCONCES;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7730;PLACE DES QUINCONCES;PLACE;DES QUINCONCES;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7735;RUE QUINTIN;RUE;QUINTIN;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Impair;0001;9999;33000
7735;RUE QUINTIN;RUE;QUINTIN;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Pair;0002;9998;33000
7740;RUE RABANIS;RUE;RABANIS;05;Quartier 5;Nansouty Saint-Genès;Pair;0002;9998;33800
7740;RUE RABANIS;RUE;RABANIS;05;Quartier 5;Nansouty Saint-Genès;Impair;0001;9999;33800
7750;RUE RABOT;RUE;RABOT;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7750;RUE RABOT;RUE;RABOT;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7755;COURS DU RACCORDEMENT;COURS;DU RACCORDEMENT;01;Quartier 1;Bordeaux maritime;Pair;0002;9998;33300
7755;COURS DU RACCORDEMENT;COURS;DU RACCORDEMENT;01;Quartier 1;Bordeaux maritime;Impair;0001;9999;33300
7761;RUE RACINE;RUE;RACINE;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7761;RUE RACINE;RUE;RACINE;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7765;RUE RAMONET;RUE;RAMONET;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Impair;0001;9999;33000
7765;RUE RAMONET;RUE;RAMONET;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Pair;0002;9998;33000
7768;RUE RAOUL DUFY;RUE;RAOUL DUFY;01;Quartier 1;Bordeaux maritime;Pair;0002;9998;33300
7768;RUE RAOUL DUFY;RUE;RAOUL DUFY;01;Quartier 1;Bordeaux maritime;Impair;0001;9999;33300
7770;IMPASSE RATEAU;IMPASSE;RATEAU;05;Quartier 5;Nansouty Saint-Genès;Impair;0001;9999;33800
7770;IMPASSE RATEAU;IMPASSE;RATEAU;05;Quartier 5;Nansouty Saint-Genès;Pair;0002;9998;33800
7775;RUE RATEAU;RUE;RATEAU;05;Quartier 5;Nansouty Saint-Genès;Impair;0001;9999;33800
7775;RUE RATEAU;RUE;RATEAU;05;Quartier 5;Nansouty Saint-Genès;Pair;0002;9998;33800
7780;RUE RAVEZ;RUE;RAVEZ;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7780;RUE RAVEZ;RUE;RAVEZ;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7785;PLACE RAVEZIES;PLACE;RAVEZIES;01;Quartier 1;Bordeaux maritime;Pair;0006;0010;33300
7785;PLACE RAVEZIES;PLACE;RAVEZIES;01;Quartier 1;Bordeaux maritime;Impair;0005;0011;33300
7785;PLACE RAVEZIES;PLACE;RAVEZIES;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Pair;0012;0012;33300
7790;RUE RAYMOND BORDIER;RUE;RAYMOND BORDIER;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7790;RUE RAYMOND BORDIER;RUE;RAYMOND BORDIER;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7795;PLACE RAYMOND COLOM;PLACE;RAYMOND COLOM;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7795;PLACE RAYMOND COLOM;PLACE;RAYMOND COLOM;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7797;ALLEE RAYMOND JEAN DUPOUY;ALLÉE;RAYMOND JEAN DUPOUY;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7797;ALLEE RAYMOND JEAN DUPOUY;ALLÉE;RAYMOND JEAN DUPOUY;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7800;RUE RAYMOND LARTIGUE;RUE;RAYMOND LARTIGUE;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7800;RUE RAYMOND LARTIGUE;RUE;RAYMOND LARTIGUE;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7805;RUE RAYMOND LAVIGNE;RUE;RAYMOND LAVIGNE;07;Quartier 7;Bastide;Pair;0002;9998;33100
7805;RUE RAYMOND LAVIGNE;RUE;RAYMOND LAVIGNE;07;Quartier 7;Bastide;Impair;0001;9999;33100
7810;AVENUE RAYMOND POINCARE;AVENUE;RAYMOND POINCARÉ;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7810;AVENUE RAYMOND POINCARE;AVENUE;RAYMOND POINCARÉ;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7815;RUE RAYMOND POINCARE;RUE;RAYMOND POINCARÉ;07;Quartier 7;Bastide;Pair;0002;9998;33100
7815;RUE RAYMOND POINCARE;RUE;RAYMOND POINCARÉ;07;Quartier 7;Bastide;Impair;0001;9999;33100
7820;RUE RAZE;RUE;RAZE;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Pair;0002;9998;33000
7820;RUE RAZE;RUE;RAZE;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Impair;0001;9999;33000
7825;RUE DU RECTEUR THAMIN;RUE;DU RECTEUR THAMIN;07;Quartier 7;Bastide;Pair;0002;9998;33100
7825;RUE DU RECTEUR THAMIN;RUE;DU RECTEUR THAMIN;07;Quartier 7;Bastide;Impair;0001;9999;33100
7830;RUE REDON;RUE;REDON;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Impair;0001;9999;33000
7830;RUE REDON;RUE;REDON;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Pair;0002;9998;33000
7835;IMPASSE REGINA;IMPASSE;RÉGINA;07;Quartier 7;Bastide;Impair;0001;9999;33100
7835;IMPASSE REGINA;IMPASSE;RÉGINA;07;Quartier 7;Bastide;Pair;0002;9998;33100
7840;RUE REGIS;RUE;RÉGIS;05;Quartier 5;Nansouty Saint-Genès;Impair;0001;9999;33800
7840;RUE REGIS;RUE;RÉGIS;05;Quartier 5;Nansouty Saint-Genès;Pair;0002;9998;33800
7845;RUE REIGNIER;RUE;REIGNIER;07;Quartier 7;Bastide;Pair;0002;9998;33100
7845;RUE REIGNIER;RUE;REIGNIER;07;Quartier 7;Bastide;Impair;0001;9999;33100
7850;RUE REINETTE;RUE;REINETTE;07;Quartier 7;Bastide;Pair;0002;9998;33100
7850;RUE REINETTE;RUE;REINETTE;07;Quartier 7;Bastide;Impair;0001;9999;33100
7855;IMPASSE DE LA REINETTE;IMPASSE;DE LA REINETTE;07;Quartier 7;Bastide;Impair;0001;9999;33100
7855;IMPASSE DE LA REINETTE;IMPASSE;DE LA REINETTE;07;Quartier 7;Bastide;Pair;0002;9998;33100
7860;RUE DES REMPARTS;RUE;DES REMPARTS;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7860;RUE DES REMPARTS;RUE;DES REMPARTS;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7865;RUE DE LA RENAISSANCE;RUE;DE LA RENAISSANCE;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7865;RUE DE LA RENAISSANCE;RUE;DE LA RENAISSANCE;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7868;RUE RENE BUTHAUT;RUE;RENÉ BUTHAUT;07;Quartier 7;Bastide;Pair;0002;9998;33100
7868;RUE RENE BUTHAUT;RUE;RENÉ BUTHAUT;07;Quartier 7;Bastide;Impair;0001;9999;33100
7870;RUE RENAULT;RUE;RENAULT;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7870;RUE RENAULT;RUE;RENAULT;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7871;RUE RENE CASSIN;RUE;RENÉ CASSIN;01;Quartier 1;Bordeaux maritime;Pair;0002;9998;33300
7871;RUE RENE CASSIN;RUE;RENÉ CASSIN;01;Quartier 1;Bordeaux maritime;Impair;0001;9999;33300
7872;RUE RENE MAGNE;RUE;RENÉ MAGNE;01;Quartier 1;Bordeaux maritime;Pair;0002;9998;33300
7872;RUE RENE MAGNE;RUE;RENÉ MAGNE;01;Quartier 1;Bordeaux maritime;Impair;0001;9999;33300
7875;PLACE RENE MARAN;PLACE;RENÉ MARAN;01;Quartier 1;Bordeaux maritime;Pair;0002;9998;33300
7875;PLACE RENE MARAN;PLACE;RENÉ MARAN;01;Quartier 1;Bordeaux maritime;Impair;0001;9999;33300
7879;SQUARE RENE ROUGERIE;SQUARE;RENÉ ROUGERIE;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7879;SQUARE RENE ROUGERIE;SQUARE;RENÉ ROUGERIE;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7880;RUE RENE ROY DE CLOTTE;RUE;RENÉ ROY DE CLOTTE;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33000
7880;RUE RENE ROY DE CLOTTE;RUE;RENÉ ROY DE CLOTTE;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33000
7883;PLACE RENEE SEILHAN;PLACE;RENÉE SEILHAN;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33800
7883;PLACE RENEE SEILHAN;PLACE;RENÉE SEILHAN;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33800
7885;RUE RENIERE;RUE;RENIÈRE;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7885;RUE RENIERE;RUE;RENIÈRE;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7887;IMPASSE RENOIR;IMPASSE;RENOIR;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7887;IMPASSE RENOIR;IMPASSE;RENOIR;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7895;RUE REPOND;RUE;RÉPOND;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7895;RUE REPOND;RUE;RÉPOND;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7900;AVENUE DE LA REPUBLIQUE;AVENUE;DE LA RÉPUBLIQUE;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7900;AVENUE DE LA REPUBLIQUE;AVENUE;DE LA RÉPUBLIQUE;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7905;PLACE DE LA REPUBLIQUE;PLACE;DE LA RÉPUBLIQUE;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7905;PLACE DE LA REPUBLIQUE;PLACE;DE LA RÉPUBLIQUE;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7910;RUE DES RESINIERS;RUE;DES RÉSINIERS;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33800
7910;RUE DES RESINIERS;RUE;DES RÉSINIERS;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33800
7915;RUE DES RETAILLONS;RUE;DES RETAILLONS;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Pair;0002;9998;33300
7915;RUE DES RETAILLONS;RUE;DES RETAILLONS;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Impair;0001;9999;33300
7918;TERRASSE RHIN ET DANUBE;TERRASSE;RHIN ET DANUBE;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7918;TERRASSE RHIN ET DANUBE;TERRASSE;RHIN ET DANUBE;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7920;RUE RIAUSAC;RUE;RIAUSAC;05;Quartier 5;Nansouty Saint-Genès;Pair;0002;9998;33800
7920;RUE RIAUSAC;RUE;RIAUSAC;05;Quartier 5;Nansouty Saint-Genès;Impair;0001;9999;33800
7930;RUE RICHARD;RUE;RICHARD;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33800
7930;RUE RICHARD;RUE;RICHARD;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33800
7935;RUE RICHELIEU;RUE;RICHELIEU;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7935;RUE RICHELIEU;RUE;RICHELIEU;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7940;QUAI DE RICHELIEU;QUAI;DE RICHELIEU;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7940;QUAI DE RICHELIEU;QUAI;DE RICHELIEU;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7945;RUE DE RIGOULET;RUE;DE RIGOULET;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Pair;0002;9998;33000
7945;RUE DE RIGOULET;RUE;DE RIGOULET;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Impair;0001;9999;33000
7950;PASSAGE RIVES;PASSAGE;RIVES;07;Quartier 7;Bastide;Pair;0002;9998;33100
7950;PASSAGE RIVES;PASSAGE;RIVES;07;Quartier 7;Bastide;Impair;0001;9999;33100
7955;RUE DE RIVIERE;RUE;DE RIVIÈRE;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Impair;0001;9999;33000
7955;RUE DE RIVIERE;RUE;DE RIVIÈRE;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Pair;0002;9998;33000
7956;PASSAGE ROBERT CAMI;PASSAGE;ROBERT CAMI;05;Quartier 5;Nansouty Saint-Genès;Pair;0002;9998;33800
7956;PASSAGE ROBERT CAMI;PASSAGE;ROBERT CAMI;05;Quartier 5;Nansouty Saint-Genès;Impair;0001;9999;33800
7957;IMPASSE ROBERT;IMPASSE;ROBERT;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7957;IMPASSE ROBERT;IMPASSE;ROBERT;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7958;RUE ROBERT CHARAZAC;RUE;ROBERT CHARAZAC;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Pair;0002;9998;33300
7958;RUE ROBERT CHARAZAC;RUE;ROBERT CHARAZAC;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Impair;0001;9999;33300
7959;RUE ROBERT CAUMONT;RUE;ROBERT CAUMONT;01;Quartier 1;Bordeaux maritime;Impair;0001;9999;33300
7959;RUE ROBERT CAUMONT;RUE;ROBERT CAUMONT;01;Quartier 1;Bordeaux maritime;Pair;0002;9998;33300
7960;RUE ROBERT D'ENNERY;RUE;ROBERT D'ENNERY;08;Quartier 8;Caudéran;Impair;0001;9999;33200
7960;RUE ROBERT D'ENNERY;RUE;ROBERT D'ENNERY;08;Quartier 8;Caudéran;Pair;0002;9998;33200
7963;RUE ROBERT LATEULADE;RUE;ROBERT LATEULADE;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7963;RUE ROBERT LATEULADE;RUE;ROBERT LATEULADE;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7965;PASSAGE ROBERT PICQUE;PASSAGE;ROBERT PICQUÉ;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Pair;0002;9998;33000
7965;PASSAGE ROBERT PICQUE;PASSAGE;ROBERT PICQUÉ;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Impair;0001;9999;33000
7968;RUE ROBERT SCHUMAN;RUE;ROBERT SCHUMAN;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Impair;0001;9999;33300
7968;RUE ROBERT SCHUMAN;RUE;ROBERT SCHUMAN;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Pair;0002;9998;33300
7970;RUE ROBOREL DE CLIMENS;RUE;ROBOREL DE CLIMENS;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
7970;RUE ROBOREL DE CLIMENS;RUE;ROBOREL DE CLIMENS;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
7975;RUE ROCHAMBEAU;RUE;ROCHAMBEAU;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Pair;0002;9998;33000
7975;RUE ROCHAMBEAU;RUE;ROCHAMBEAU;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Impair;0001;9999;33000
7985;RUE RODE;RUE;RODE;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Pair;0002;9998;33000
7985;RUE RODE;RUE;RODE;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Impair;0001;9999;33000
7990;PLACE RODESSE;PLACE;RODESSE;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Impair;0001;9999;33000
7990;PLACE RODESSE;PLACE;RODESSE;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Pair;0002;9998;33000
7997;PROMENADE RODOLPHE BRESDIN;PROMENADE;RODOLPHE BRESDIN;01;Quartier 1;Bordeaux maritime;Impair;0001;9999;33300
7997;PROMENADE RODOLPHE BRESDIN;PROMENADE;RODOLPHE BRESDIN;01;Quartier 1;Bordeaux maritime;Pair;0002;9998;33300
8000;RUE RODRIGUE PEREIRE;RUE;RODRIGUE PÉREIRE;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8000;RUE RODRIGUE PEREIRE;RUE;RODRIGUE PÉREIRE;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8005;RUE ROGER ALLO;RUE;ROGER ALLO;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8005;RUE ROGER ALLO;RUE;ROGER ALLO;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8010;RUE ROGER BIGORRE;RUE;ROGER BIGORRE;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33800
8010;RUE ROGER BIGORRE;RUE;ROGER BIGORRE;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33800
8015;RUE ROGER DUCASSE;RUE;ROGER DUCASSE;08;Quartier 8;Caudéran;Impair;0001;9999;33200
8015;RUE ROGER DUCASSE;RUE;ROGER DUCASSE;08;Quartier 8;Caudéran;Pair;0002;9998;33200
8016;ROND POINT ROGER LAPEBIE;ROND POINT;ROGER LAPÉBIE;01;Quartier 1;Bordeaux maritime;Pair;0002;9998;33300
8016;ROND POINT ROGER LAPEBIE;ROND POINT;ROGER LAPÉBIE;01;Quartier 1;Bordeaux maritime;Impair;0001;9999;33300
8020;CITE ROGER LORENTZ;CITÉ;ROGER LORENTZ;01;Quartier 1;Bordeaux maritime;Pair;0002;9998;33300
8020;CITE ROGER LORENTZ;CITÉ;ROGER LORENTZ;01;Quartier 1;Bordeaux maritime;Impair;0001;9999;33300
8025;RUE ROGER MIRASSOU;RUE;ROGER MIRASSOU;05;Quartier 5;Nansouty Saint-Genès;Impair;0001;9999;33800
8025;RUE ROGER MIRASSOU;RUE;ROGER MIRASSOU;05;Quartier 5;Nansouty Saint-Genès;Pair;0002;9998;33800
8026;RUE ROGER TOUTON;RUE;ROGER TOUTON;01;Quartier 1;Bordeaux maritime;Impair;0001;9999;33300
8026;RUE ROGER TOUTON;RUE;ROGER TOUTON;01;Quartier 1;Bordeaux maritime;Pair;0002;9998;33300
8030;PLACE ROHAN;PLACE;ROHAN;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8030;PLACE ROHAN;PLACE;ROHAN;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8033;RUE ROLAND DORGELES;RUE;ROLAND DORGELÈS;07;Quartier 7;Bastide;Impair;0001;9999;33100
8033;RUE ROLAND DORGELES;RUE;ROLAND DORGELÈS;07;Quartier 7;Bastide;Pair;0002;9998;33100
8035;ALLEE ROLAND GARROS;ALLÉE;ROLAND GARROS;08;Quartier 8;Caudéran;Pair;0002;9998;33200
8035;ALLEE ROLAND GARROS;ALLÉE;ROLAND GARROS;08;Quartier 8;Caudéran;Impair;0001;9999;33200
8040;RUE ROLLAND;RUE;ROLLAND;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8040;RUE ROLLAND;RUE;ROLLAND;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8045;ALLEE RONSARD;ALLÉE;RONSARD;08;Quartier 8;Caudéran;Impair;0001;9999;33200
8045;ALLEE RONSARD;ALLÉE;RONSARD;08;Quartier 8;Caudéran;Pair;0002;9998;33200
8055;CITE ROQUES;CITÉ;ROQUES;07;Quartier 7;Bastide;Pair;0002;9998;33100
8055;CITE ROQUES;CITÉ;ROQUES;07;Quartier 7;Bastide;Impair;0001;9999;33100
8060;RUE ROSA BONHEUR;RUE;ROSA BONHEUR;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8060;RUE ROSA BONHEUR;RUE;ROSA BONHEUR;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8065;RUE ROSALIE;RUE;ROSALIE;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33800
8065;RUE ROSALIE;RUE;ROSALIE;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33800
8070;RUE ROSE;RUE;ROSE;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Impair;0001;9999;33300
8070;RUE ROSE;RUE;ROSE;02;Quartier 2;Chartrons Grand-Parc Jardin Public;Pair;0002;9998;33300
8075;ALLEE DES ROSES;ALLÉE;DES ROSES;08;Quartier 8;Caudéran;Pair;0002;9998;33200
8075;ALLEE DES ROSES;ALLÉE;DES ROSES;08;Quartier 8;Caudéran;Impair;0001;9999;33200
8080;RUE DES ROSIERS;RUE;DES ROSIERS;08;Quartier 8;Caudéran;Pair;0002;9998;33200
8080;RUE DES ROSIERS;RUE;DES ROSIERS;08;Quartier 8;Caudéran;Impair;0001;9999;33200
8085;RUE ROSNY;RUE;ROSNY;08;Quartier 8;Caudéran;Pair;0002;9998;33200
8085;RUE ROSNY;RUE;ROSNY;08;Quartier 8;Caudéran;Impair;0001;9999;33200
8090;RUE DE LA ROTONDE;RUE;DE LA ROTONDE;07;Quartier 7;Bastide;Impair;0001;9999;33100
8090;RUE DE LA ROTONDE;RUE;DE LA ROTONDE;07;Quartier 7;Bastide;Pair;0002;9998;33100
8095;RUE ROTURIER;RUE;ROTURIER;07;Quartier 7;Bastide;Impair;0001;9999;33100
8095;RUE ROTURIER;RUE;ROTURIER;07;Quartier 7;Bastide;Pair;0002;9998;33100
8110;IMPASSE ROUILLARD;IMPASSE;ROUILLARD;08;Quartier 8;Caudéran;Impair;0001;9999;33200
8110;IMPASSE ROUILLARD;IMPASSE;ROUILLARD;08;Quartier 8;Caudéran;Pair;0002;9998;33200
8115;RUE ROULLET;RUE;ROULLET;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33800
8115;RUE ROULLET;RUE;ROULLET;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33800
8120;RUE DE LA ROUSSELLE;RUE;DE LA ROUSSELLE;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8120;RUE DE LA ROUSSELLE;RUE;DE LA ROUSSELLE;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8125;RUE DE RUAT;RUE;DE RUAT;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8125;RUE DE RUAT;RUE;DE RUAT;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8130;IMPASSE DE LA RUE NEUVE;IMPASSE;DE LA RUE NEUVE;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8130;IMPASSE DE LA RUE NEUVE;IMPASSE;DE LA RUE NEUVE;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8135;RUE DES SABLIERES;RUE;DES SABLIÈRES;05;Quartier 5;Nansouty Saint-Genès;Pair;0002;9998;33800
8135;RUE DES SABLIERES;RUE;DES SABLIÈRES;05;Quartier 5;Nansouty Saint-Genès;Impair;0001;9999;33800
8140;RUE DU SABLONAT;RUE;DU SABLONAT;05;Quartier 5;Nansouty Saint-Genès;Impair;0001;9999;33800
8140;RUE DU SABLONAT;RUE;DU SABLONAT;05;Quartier 5;Nansouty Saint-Genès;Pair;0002;9998;33800
8145;RUE DU SACRE COEUR;RUE;DU SACRÉ COEUR;08;Quartier 8;Caudéran;Impair;0001;9999;33200
8145;RUE DU SACRE COEUR;RUE;DU SACRÉ COEUR;08;Quartier 8;Caudéran;Pair;0002;9998;33200
8150;RUE DE SAGET;RUE;DE SAGET;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33800
8150;RUE DE SAGET;RUE;DE SAGET;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33800
8160;RUE SAIGE;RUE;SAIGE;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8160;RUE SAIGE;RUE;SAIGE;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8165;RUE DE SAIGON;RUE;DE SAÏGON;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33800
8165;RUE DE SAIGON;RUE;DE SAÏGON;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33800
8170;IMPASSE SAILLAN;IMPASSE;SAILLAN;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33800
8170;IMPASSE SAILLAN;IMPASSE;SAILLAN;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33800
8175;RUE SAINCRIC;RUE;SAINCRIC;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33000
8175;RUE SAINCRIC;RUE;SAINCRIC;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33000
8180;AVENUE SAINT AMAND;AVENUE;SAINT AMAND;08;Quartier 8;Caudéran;Pair;0002;9998;33200
8180;AVENUE SAINT AMAND;AVENUE;SAINT AMAND;08;Quartier 8;Caudéran;Impair;0001;9999;33200
8185;IMPASSE SAINT AMAND;IMPASSE;SAINT AMAND;08;Quartier 8;Caudéran;Impair;0001;9999;33200
8185;IMPASSE SAINT AMAND;IMPASSE;SAINT AMAND;08;Quartier 8;Caudéran;Pair;0002;9998;33200
8190;IMPASSE SAINT AUGUSTIN;IMPASSE;SAINT AUGUSTIN;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Impair;0001;9999;33000
8190;IMPASSE SAINT AUGUSTIN;IMPASSE;SAINT AUGUSTIN;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Pair;0002;9998;33000
8195;RUE SAINT BENOIT;RUE;SAINT BENOIT;06;Quartier 6;Bordeaux sud;Impair;0001;9999;33800
8195;RUE SAINT BENOIT;RUE;SAINT BENOIT;06;Quartier 6;Bordeaux sud;Pair;0002;9998;33800
8197;CITE SAINT BRUNO;CITÉ;SAINT BRUNO;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8197;CITE SAINT BRUNO;CITÉ;SAINT BRUNO;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8200;PLACE SAINT CHRISTOLY;PLACE;SAINT CHRISTOLY;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8200;PLACE SAINT CHRISTOLY;PLACE;SAINT CHRISTOLY;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8205;RUE SAINT ELOI;RUE;SAINT ELOI;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8205;RUE SAINT ELOI;RUE;SAINT ELOI;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8210;RUE DE SAINT EMILION;RUE;DE SAINT EMILION;07;Quartier 7;Bastide;Impair;0001;9999;33100
8210;RUE DE SAINT EMILION;RUE;DE SAINT EMILION;07;Quartier 7;Bastide;Pair;0002;9998;33100
8213;SQUARE SAINT ESTEPHE;SQUARE;SAINT ESTÈPHE;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Impair;0001;9999;33000
8213;SQUARE SAINT ESTEPHE;SQUARE;SAINT ESTÈPHE;04;Quartier 4;Saint Augustin Tauzin Alphonse Dupeux;Pair;0002;9998;33000
8215;RUE SAINT ETIENNE;RUE;SAINT ETIENNE;03;Quartier 3;Centre-ville;Pair;0002;9998;33000
8215;RUE SAINT ETIENNE;RUE;SAINT ETIENNE;03;Quartier 3;Centre-ville;Impair;0001;9999;33000
8220;ALLEE SAINT EXUPERY;ALLÉE;SAINT EXUPÉRY;08;Quartier 8;Caudéran;Pair;0002;9998;33200
