GID,GENREV,LIBELLEV,DOMANIAL,CODERIV,MOTD,IDENT,NOMNG,NUMEROFR,NUMEROEU,RHFV_COMMU,CDATE,MDATE
10183,ALL,FABRE D'EGLANTINE,4,0462T,FABR,4490657,Allée Fabre d'Eglantine ,,,17,20011022083800,20130812100740
10184,IMP,DU CLOS DU PONT DE LA MAYE,4,,MAYE,5500597,Impasse du Clos du Pont de La Maye,,,13,20011121082400,20110321091724
10185,RUE,DES ANCIENS COMBATTANTS AFN,4,,COMB,0750260,Rue des Anciens Combattants AFN,,,22,20020109154200,20091218102852
10186,ALL,MALBEC,V,0609D,MALB,0750261,Allée Malbec ,,,22,20020109154200,20130812100732
10187,ALL,DES BERGERS,5,0348B,BERG,2000218,Allée des Bergers ,,,25,20020109154300,20130812100736
10189,IMP,JOHN WILLIAM COLTRANE,5,1517V,COLT,2810995,Impasse John William Coltrane ,,,16,20020109154300,20130812100736
10190,RUE,DIZZY GILLESPIE,5,0767E,GILL,2810996,Rue Dizzy Gillespie ,,,16,20020109154300,20130812100736
10192,IMP,MICHEL PETRUCCIANI,0,2118Y,PETR,2810998,Impasse Michel Petrucciani ,,,16,20020109154300,20130812100736
10193,IMP,RAYMOND QUENEAU,4,2491D,QUEN,2810999,Impasse Raymond Queneau ,,,16,20020109154300,20130812100736
10195,AVE,JACQUELINE AURIOL,4,1399S,AURI,2811001,Avenue Jacqueline Auriol ,,,16,20020109154300,20130812100736
10196,AVE,FRANCOIS MITTERRAND (EST),4,,MITT,2811002,Avenue François Mitterrand (est) ,,,16,20020109154300,20081219093632
10198,RUE,MARIE MARVINGT,5,1919G,MARV,2811004,Rue Marie Marvingt ,,,16,20020109154300,20130812100736
10199,IMP,DEDALE,5,0746G,DEDA,2811005,Impasse Dedale ,,,16,20020109154300,20130812100736
10200,RUE,FRANCOISE DOLTO,0,0986T,DOLT,2811006,Rue Françoise Dolto,,,16,20020109154300,20130812100736
10202,ALL,DU BOLERO,4,,BOLE,0750272,Allée du Bolero ,,,22,20041013091300,20070118220100
10203,PARV,DES DROITS DE L'HOMME,0,0632327,DROI,0632327,Parvis des Droits de l'Homme ,,,18,20020206084600,20070118215800
10205,RUE,DOCTEUR HOFFMANN MARTINOT,4,2711R,MART,0632329,Rue Docteur Hoffmann Martinot ,,,18,20020206084600,20130812100732
10206,RUE,GAETAN DUMAS,5,3787K,DUMA,0632331,Rue Gaëtan Dumas ,,,18,20020206084600,20130812100732
10208,RUE,DU PROFESSEUR CALMETTE,0,0632333,CALM,0632333,Rue du Professeur Calmette ,,,18,20020206084600,20070118215800
10209,RUE,DU MERLOT,5,,MERL,0960215,Rue du Merlot ,,,3,20020220151000,20070118215800
10210,RUE,DU VIGNOBLE,5,0737B,VIGN,0960216,Rue du Vignoble ,,,3,20020220151000,20130812100732
10211,PCE,GALIENE,0,3797W,GALI,0632334,Place Galiene ,,,18,20020221084200,20130812100732
10213,PCE,DES DEUX VILLES,4,,VILL,1190334,Place des Deux Villes ,,,19,20020415082300,20070629095400
10214,PCE,DES DEUX VILLES,4,,VILL,2490298,Place des Deux Villes ,,,11,20020415082300,20070629095400
10215,ALL,DU PARC,4,1325H,PARC,0690231,Allée du Parc ,,,23,20020416084900,20130812100732
10217,ALL,DES VIGNERONS,4,2794H,VIGN,2811009,Allée des Vignerons ,,,16,20020426085500,20130812100736
10218,RUE,JEAN FORTON,5,4617M,FORT,0632335,Rue Jean Forton ,,,18,20020510080600,20130812100732
10220,ALL,DU 7EME ART,0,0198N,ART,5220475,Allée du 7eme Art ,,,21,20020604090400,20130812100740
10221,ALL,DES CHARMES,0,0545R,CHAR,5220476,Allée des Charmes ,,,21,20020604090400,20130812100740
10222,RUE,ANDRE CAVERNE,4,0258Z,CAVE,0632356,Rue André Caverne ,,,18,20030408105100,20130812100732
10224,RUE,ARMAND GOT,5,0394X,GOT,0632365,Rue Armand Got ,,,18,20030619084800,20130812100732
10225,RUE,GERMAINE TAILLEFERRE,4,4032B,TAIL,0632366,Rue Germaine Tailleferre ,,,18,20030619084800,20131120171524
10226,ALL,DES MESANGES,4,0473X,MESA,3760207,Allée des Mésanges ,,,1,20030723083900,20130812100740
10228,RUE,SIMONE DE BEAUVOIR,0,0291C,BEAU,0130198,Rue Simone de Beauvoir ,,,28,20031009084500,20130812100728
10229,ALL,PIERRE MENDES FRANCE,4,0266A,MEND,0130199,Allée Pierre Mendès France ,,,28,20031009084500,20130812100728
10231,RUE,MAURICE PIALAT,5,0755F,PIAL,2490303,Rue Maurice Pialat ,,,11,20031009084500,20131128152112
10232,RUE,DE CANTELOUP,0,0750A,CANT,2490304,Rue de Canteloup ,,,11,20031009084500,20130812100736
9484,CHEM,RURAL N°105,6,5071*,RURA,4490559,Chemin Rural N°105 ,,,17,19960425080600,20070118213100
9486,CHEM,RURAL N°107,6,5066*,RURA,4490561,Chemin Rural N°107 ,,,17,19960425080600,20070118213100
9487,CHEM,RURAL N°109,6,5065*,RURA,4490563,Chemin Rural N°109 ,,,17,19960425080600,20070118213100
9489,CHEM,RURAL N°111,6,5051*,RURA,4490565,Chemin Rural N°111 ,,,17,19960425080600,20070118213100
9490,CHEM,RURAL N°112,6,5050*,RURA,4490566,Chemin Rural N°112 ,,,17,19960425080600,20070118213100
9491,CHEM,RURAL N°113,6,5048*,RURA,4490567,Chemin Rural N°113 ,,,17,19960425080600,20070118213100
9493,CHEM,RURAL N°115,6,5046*,RURA,4490569,Chemin Rural N°115 ,,,17,19960425080600,20070118213100
9494,CHEM,RURAL N°116,6,5045*,RURA,4490570,Chemin Rural N°116 ,,,17,19960425080600,20070118213100
9495,CHEM,RURAL N°117,6,5004*,RURA,4490571,Chemin Rural N°117 ,,,17,19960425080600,20070118213100
9497,ALL,DU LT ANDRE NICOLAS CR122,6,,NICO,4490573,Allée du Lt André Nicolas Cr122 ,,,17,19960426091700,20070118213100
9499,CHEM,RURAL N°130,6,5053*,RURA,4490575,Chemin Rural N°130 ,,,17,19960426091700,20070118213100
9500,CHEM,RURAL N°135,6,5054*,RURA,4490576,Chemin Rural N°135 ,,,17,19960426091700,20070118213100
9501,CHEM,RURAL N°143,6,5063*,RURA,4490577,Chemin Rural N°143 ,,,17,19960426091700,20070118213100
9502,CHEM,RURAL N°145,6,5062*,RURA,4490578,Chemin Rural N°145 ,,,17,19960426091700,20070118213100
10964,RUE,ROSA PARKS,5,1215M,PARK,1670328,Rue Rosa Parks,,,9,20100311154148,20130812100732
10965,RUE,DU 12 JUILLET 1998,5,,JUIL,1670329,Rue du 12 Juillet 1998,,,9,20100311154148,20111222142040
10966,RUE,DU GENERAL DE GAULLE,5,0833X,GENE,1670330,Rue du Général de Gaulle,,,9,20100311154148,20130812100732
9826,ALL,DU DISCOBOLE,4,5005*,DISC,2810952,Allée du Discobole ,,,16,19980409091200,20070118214100
9827,RUE,CAMILLE VIC,4,,VIC,2810951,Rue Camille Vic ,,,16,19980409091200,20070423162900
9828,ALL,DES JARDINS DU BOUSCAT,4,0835A,JARD,0690228,Allée des Jardins du Bouscat ,,,23,19980409091200,20130812100732
9829,CHEM,RURAL N° 165,6,5031*,RURA,4490645,Chemin Rural N° 165 ,,,17,19980408080900,20070118214600
9830,ALL,DE LA ROCADE,4,2941G,ROCA,3180908,Allée de la Rocade ,,,15,19980625101200,20130812100736
9831,VOIE,RESIDENCE GASTON,5,,GAST,5500550,Voie Résidence Gaston ,,,13,19980316081500,20070118214100
9832,IMP,DE HOURCADE,0,5500549,HOUR,5500549,Impasse de Hourcade ,,,13,19980316081500,20070118214200
9833,CHEM,DU GAY,5,5024*,GAY,1920425,Chemin du Gay ,,,14,19980316081500,20070118214100
9834,ALL,DES QUATRE CASTERA,5,,CAST,0390386,Allée des Quatre Castera ,,,12,19980316081500,20070118214100
9835,RUE,JEAN ZAY,4,5039*,ZAY,0390385,Rue Jean Zay ,,,12,19980316081500,20070423155800
9836,ALL,JACQUES ELLUL,5,,ELLU,0390384,Allée Jacques Ellul ,,,12,19980316081500,20070118214200
9837,ALL,FRANCOIS FENELON,5,,FENE,1920424,Allée François Fenelon ,,,14,19980306091500,20070118214800
9838,RUE,DU PEYOT,5,0301U,PEYO,0750245,Rue du Peyot ,,,22,19980303084900,20130812100732
9839,RUE,NELSON PAILLOU,4,5013*,PAIL,1670285,Rue Nelson Paillou ,,,9,19980302083300,20091126160956
9840,PCE,PIERRE MENDES-FRANCE,7,,MEND,0960210,Place Pierre Mendès-France,,,3,19980302083300,20090828095044
9841,IMP,DU JARDIN DU PRIEURE,5,,PRIE,0030259,Impasse du Jardin du prieuré,,,27,19980218090700,20070119103400
9842,RUE,DUMAINE,4,2917P,DUMA,0632342,Rue Dumaine ,,,18,20030114110400,20130812100732
9843,PASS,PIETONNIER NORD THOUARS-MUSSET,7,,THOU,5220462,Passage Pietonnier Nord Thouars-Musset,,,21,19980130085200,20070118214200
9844,RUE,HAROUN TAZIEFF,4,5006*,TAZI,1190320,Rue Haroun Tazieff ,,,19,19980130085200,20070118214200
9845,RUE,FRANCOIS RIFFAU,4,0147B,RIFF,0750267,Rue François Riffau ,,,22,20041013091300,20130812100732
9846,ALL,D'AUTEUIL,4,0024P,AUTE,1620377,Allée d'Auteuil ,,,24,19980112081500,20130812100732
9847,ALL,DES PAPILLONS,5,5019*,PAPI,3180901,Allée des Papillons ,,,15,19980108085500,20070118214100
9848,ALL,DES COCCINELLES,5,5014*,COCC,3180900,Allée des Coccinelles ,,,15,19980108085500,20070118214100
9849,RUE,DU PETIT GAZINET,5,5023*,GAZI,3180899,Rue du Petit Gazinet ,,,15,19980108085500,20070423162000
9850,ALL,DES ALBATROS,5,5013*,ALBA,3180898,Allée des Albatros ,,,15,19980108085500,20070118214200
9851,ALL,DU DOYEN GEORGES BRUS,5,5022*,BRUS,3180903,Allée du Doyen Georges Brus ,,,15,19980130085200,20070118214200
9852,RUE,JEAN D'ASTORG,4,1477X,ASTO,1670282,Rue Jean d'Astorg ,,,9,19980107085000,20111027091436
9853,RUE,DES VANNEAUX,4,,VANN,3760196,Rue des Vanneaux ,,,1,19971224091800,20070118214200
9854,RUE,DES MIMOSAS,4,0478C,MIMO,3760195,Rue des Mimosas ,,,1,19971224091800,20100920113124
9855,RUE,DES MOUETTES,4,0485K,MOUE,3760194,Rue des Mouettes ,,,1,19971224091800,20100920113120
9856,ALL,DES PERDRIX,5,0517V,PERD,3760193,Allée des Perdrix ,,,1,19971223091800,20070118214200
9857,RUE,RAYMOND BEDICHAUD,5,0476X,BEDI,0030258,Rue Raymond Bedichaud ,,,27,19971215082700,20130812100728
10235,VOIE,PORT BASTIDE,0,,BAST,0632370,Voie Port Bastide ,,,18,20031016084800,20070118220000
10236,ALL,DE LA SOURCE,5,0598L,SOUR,5190269,Allée de la Source ,,,4,20031016084800,20130812100740
10238,RUE,DE L'EAU BOURDE,5,0696E,BOUR,0390404,Rue de l'Eau Bourde ,,,12,20031022093700,20130812100728
10239,IMP,DE LA PASTISSEYRE,5,1641G,PAST,0390405,Impasse de la Pastisseyre ,,,12,20031022093700,20130812100728
10240,CHEM,DU BOURDIEU,5,0345Y,BOUR,0390406,Chemin du Bourdieu ,,,12,20031022093700,20130812100728
10242,RUE,GUTENBERG,4,0968A,GUTE,0390408,Rue Gutenberg ,,,12,20031022093700,20130812100728
10243,IMP,DE LA BISCUITERIE,4,0328E,BISC,0390409,Impasse de la Biscuiterie ,,,12,20031022093700,20130812100728
10244,RUE,DU COQ HARDI,5,0565M,HARD,0390410,Rue du Coq Hardi ,,,12,20031022093700,20130812100728
10246,ALL,CHARLES DARWIN,0,,DARW,2811014,Allée Charles Darwin ,,,16,20031030085000,20101116090852
10247,IMP,DEGUENS,4,,DEGU,2811015,Impasse Deguens ,,,16,20031030085000,20070118220000
10248,IMP,JULES HETZEL,0,1552H,HETZ,2811016,Impasse Jules Hetzel ,,,16,20031030085000,20130812100736
10250,RUE,ARCHIMEDE,0,0176M,ARCH,2811018,Rue Archimède ,,,16,20031030085000,20130812100736
10251,IMP,ARCHIMEDE,0,0174K,ARCH,2811019,Impasse Archimède ,,,16,20031030085000,20130812100736
10252,RUE,HIPPARQUE,0,1376S,HIPP,2811020,Rue Hipparque ,,,16,20031030085000,20130812100736
10253,RUE,NICOLAS LEBLANC,0,2159T,LEBL,2811021,Rue Nicolas Leblanc ,,,16,20031030085000,20130812100736
10254,ALL,JAMES DOMENGEAUX,0,1416K,DOME,2811022,Allée James Domengeaux ,,,16,20031030085000,20130812100736
10255,RUE,PORT ARTHUR,5,1707D,ARTH,0390415,Rue Port Arthur ,,,12,20060616091500,20130812100728
10256,ALL,DU PARC,4,2445T,PARC,3180941,Allée du Parc ,,,15,20031119084400,20130812100736
10257,ALL,DU TERTRE DES VIGNES,4,3209Y,TERT,3180942,Allée du Tertre des Vignes ,,,15,20031125083900,20130812100736
10258,ALL,PIERRE DE RONSARD,0,8513L,RONS,1920440,Allée Pierre de Ronsard ,,,14,20031204072900,20130812100736
10259,RUE,BAVIAN,4,,BAVI,0560347,Rue Bavian ,,,6,20031210085500,20070118220000
10260,ALL,DES BRUYERES,4,0122R,BRUY,3760210,Allée des Bruyères ,,,1,20031210085500,20130812100740
10261,ALL,DE LA FORET,4,0300J,FORE,3760211,Allée de la Foret ,,,1,20031210085500,20130812100740
10262,IMP,DES OLIVIERS,5,2178N,OLIV,2811023,Impasse des Oliviers ,,,16,20040105085800,20130812100736
10263,PSTE,CYCLABLE RD1215,0,,CYCL,1620388,Piste Cyclable Rd1215 ,,,24,20040206090200,20081209102136
10264,IMP,DES PALMIERS,0,1104B,PALM,5500603,Impasse des Palmiers ,,,13,20040216085100,20130812100740
10265,ALL,ALCYONE,5,0019X,ALCY,5500604,Allée Alcyone ,,,13,20040216085100,20130812100740
10266,RDPT,MARIE FEL,4,,FEL,0632371,Rond-point Marie Fel ,,,18,20040220084900,20070118220000
10267,RDPT,LA GRENOUILLÈRE,4,,GREN,0632372,Rond-point la Grenouillère ,,,18,20040220084900,20071113085800
10268,IMP,VIVALDI,0,9448N,VIVA,0632373,Impasse Vivaldi ,,,18,20040220084900,20130812100732
10269,PCE,JARDIN DES 4 SAISONS,0,0632374,SAIS,0632374,Place Jardin des 4 Saisons ,,,18,20040225085100,20070118220000
10270,RUE,JEAN ODIN,4,4668T,ODIN,0632375,Rue Jean Odin ,,,18,20040225085100,20130812100732
10271,ALL,ALEXANDRE DUMAS,4,0128H,DUMA,0632376,Allée Alexandre Dumas ,,,18,20040225085100,20130812100732
10272,ALL,DE LA JALLE,0,0309Z,JALL,1620391,Allée de la Jalle ,,,24,20040225085100,20130812100732
10273,PCE,MARIE CURIE,0,6046R,CURI,0632377,Place Marie Curie ,,,18,20040227085500,20130812100732
10274,RUE,GUSTAVE EIFFEL,4,4281X,EIFF,0632378,Rue Gustave Eiffel ,,,18,20040227085500,20130812100732
10275,PASS,ROBERT CAMI,0,7956S,CAMI,0632379,Passage Robert Cami ,,,18,20040227085500,20130812100732
10276,PCE,DES DROITS DE L'ENFANT,0,2816E,DROI,0632380,Place des Droits de l'Enfant ,,,18,20040227085500,20130812100732
10277,SQ,TOUSSAINT LOUVERTURE,0,9044Z,LOUV,0632381,Square Toussaint Louverture ,,,18,20040227085500,20130812100732
10278,CHEM,DU CAMP DES LANCIERS,0,1128S,LANC,4490672,Chemin du Camp des Lanciers ,,,17,20040302084200,20130812100740
10279,AVE,DE LA FORET,0,0601S,FORE,1620392,Avenue de la Foret ,,,24,20040303083700,20130812100732
10280,RUE,PIERRE DESBARATS,4,0306Z,DESB,0750269,Rue Pierre Desbarats ,,,22,20041013091300,20130812100732
1931,RUE,EDOUARD MANET,4,0717W,MANE,1670049,Rue Edouard Manet ,,,9,19950125173600,20070423154700
1935,RUE,ERIK SATIE,4,0742Y,SATI,1670053,Rue Erik Satie ,,,9,19950125173600,20070118194600
1939,RUE,FRANCIS JAMMES,4,0767A,JAMM,1670057,Rue Francis Jammes ,,,9,19950125173600,20070423154700
1942,RUE,FRANCOIS MAURIAC,4,0783T,MAUR,1670060,Rue François Mauriac ,,,9,19950125173600,20070423154700
1946,RUE,GABRIEL FAURE,4,0806T,FAUR,1670064,Rue Gabriel Faure ,,,9,19950125173600,20070423154700
1950,CHEM,DES GAROSSES,4,0826P,GARO,1670068,Chemin des Garosses ,,,9,19950125173600,20070118194600
1995,ALL,DES LILAS,4,1058S,LILA,1670114,Allée des Lilas ,,,9,19950125173600,20070118194600
1999,RUE,LOUIS LATIMIER,4,1073H,LATI,1670118,Rue Louis Latimier ,,,9,19950125173600,20070423154700
2003,RUE,MARCELIN BERTHELOT,4,1084V,BERT,1670122,Rue Marcelin Berthelot ,,,9,19950125173600,20070423154700
2007,IMP,DE LA MATERNELLE,4,1124N,MATE,1670127,Impasse de la Maternelle ,,,9,19950125173600,20070118194600
2011,RUE,MAX ERNST,5,1114C,ERNS,1670131,Rue Max Ernst ,,,9,19950125173600,20070118194600
2015,ALL,DES MOINEAUX,4,1160C,MOIN,1670135,Allée des Moineaux ,,,9,19950125173600,20070423154800
2019,RUE,DE MONTE CRISTO,4,1176V,MONT,1670139,Rue de Monte Cristo ,,,9,19950125173600,20090206094048
2024,RUE,DE LA PAIX,4,1212J,PAIX,1670146,Rue de la Paix ,,,9,19950125173600,20070423154800
2027,RUE,PAUL CEZANNE,4,1222V,CEZA,1670149,Rue Paul Cézanne ,,,9,19950125173600,20070118194600
2032,RUE,PAUL GROS,4,1247X,GROS,1670154,Rue Paul Gros ,,,9,19950125173600,20070423154800
2036,ALL,DES PEUPLIERS,4,1268V,PEUP,1670158,Allée des Peupliers ,,,9,19950125173600,20070423154800
2039,RES,PIERRE CURIE,5,5020*,CURI,1670161,Résidence Pierre Curie ,,,9,19950125173600,20131120171524
2043,AVE,PIERRE MENDES-FRANCE,4,1295Z,MEND,1670165,Avenue Pierre Mendès-France,,,9,19950125173600,20130812100732
2047,CHEM,DU PONT DE BOULIAC,4,5022*,BOUL,1670169,Chemin du Pont de Bouliac ,,,9,19950125173600,20070118194600
2052,AVE,RENE CASSAGNE,4,1340Y,CASS,1670175,Avenue René Cassagne ,,,9,19950125173600,20070118194600
2056,RUE,ROMAIN ROLLAND,4,1363Y,ROLL,1670179,Rue Romain Rolland ,,,9,19950125173600,20070118194600
1459,RUE,PIERRE CURIE,4,1380T,CURI,0690165,Rue Pierre Curie ,,,23,19950125165500,20070423170200
1463,BD,PIERRE 1ER,4,1425S,PIER,0690169,Boulevard Pierre 1er ,,,23,19950125165500,20070423170200
1468,RUE,DU PRESIDENT ALI CHEKKAL,4,1460E,CHEK,0690174,Rue du Président Ali Chekkal ,,,23,19950125165500,20070423170200
1471,PCE,PRESIDENT ROOSEVELT,4,1467M,ROOS,0690177,Place Président Roosevelt ,,,23,19950125165500,20070118194200
1475,RUE,RACINE,4,1520V,RACI,0690181,Rue Racine ,,,23,19950125165500,20070423170200
1478,RUE,RAYMOND POINCARE,4,1550C,POIN,0690184,Rue Raymond Poincare ,,,23,19950125165500,20070423170300
1483,RUE,ROGER SALENGRO,4,1590W,SALE,0690189,Rue Roger Salengro ,,,23,19950125165500,20070118194200
1488,RUE,SAMAZEUIL,4,,SAMA,0690194,Rue Samazeuil ,,,23,19950125165500,20070423170300
1491,AVE,DE TIVOLI,4,1660X,TIVO,0690197,Avenue de Tivoli ,,,23,19950125165500,20070423170300
1495,RUE,VICTOR BILLON,4,1690E,BILL,0690201,Rue Victor Billon ,,,23,19950125165500,20070423170300
1500,AVE,DU 8 MAI 1945,4,0813B,MAI,0690206,Avenue du 8 Mai 1945 ,,,23,19950125165500,20070423170300
1503,RUE,DE LA BERENGERE,4,,BERE,0690209,Rue de la Berengere ,,,23,19950125165500,20070118194200
1506,RUE,DES VERGERS DU SOLEIL,4,1674M,VERG,0690212,Rue des Vergers du Soleil ,,,23,19950125165500,20070118194200
1511,RUE,CHARLES CANTE,5,0375A,CANT,0690217,Rue Charles Cante ,,,23,19950125165500,20070423170300
1514,VOIE,R.P.A. MIEUX VIVRE,4,5007*,VIVR,0690220,Voie R.p.a. Mieux Vivre ,,,23,19950125165500,20070118194200
1518,PASS,ABEL BONNET,7,0005X,BONN,0750001,Passage Abel Bonnet ,,,22,19950125170100,20070118194400
2540,PCH,DE CAMPARIAN,4,0221R,CAMP,1190042,Petit Chemin de Camparian ,,,19,19950125180500,20070118195000
2544,ALL,DE CASTIGLIONE,4,0252Z,CAST,1190047,Allée de Castiglione ,,,19,19950125180500,20130812100732
2548,RUE,CHARLES,4,0283H,CHAR,1190051,Rue Charles ,,,19,19950125180500,20070118195000
2551,RUE,CHARLES PEGUY,4,0293U,PEGU,1190054,Rue Charles Péguy ,,,19,19950125180500,20070118195000
2556,RUE,DE LA CONCORDE,4,0320Y,CONC,1190059,Rue de la Concorde ,,,19,19950125180500,20070118195000
2561,RUE,DU CYPRESSAT,4,0360S,CYPR,1190064,Rue du Cypressat ,,,19,19950125180500,20070423165400
2564,RUE,DU DOCTEUR PIERRE MASFRAND,4,1581U,MASF,1190067,Rue du Docteur Pierre Masfrand ,,,19,19950125180500,20070423165400
2570,RUE,EDOUARD VAILLANT,4,0410W,VAIL,1190073,Rue Edouard Vaillant ,,,19,19950125180600,20070118195000
2574,RUE,ELISEE RECLUS,4,0430T,RECL,1190077,Rue Elisee Reclus ,,,19,19950125180600,20070118195000
2578,BD,ENTRE DEUX MERS,4,0457X,MERS,1190082,Boulevard Entre Deux Mers ,,,19,19950125180600,20070118195000
2582,RUE,EUGENE LOUIS,4,0466G,LOUI,1190086,Rue Eugène Louis ,,,19,19950125180600,20070118195000
2586,RUE,FRANCISCO GOYA,4,0485C,GOYA,1190090,Rue Francisco Goya ,,,19,19950125180600,20070118195000
2589,RUE,FRANCOIS VILLON,5,0495N,VILL,1190093,Rue François Villon ,,,19,19950125180600,20070423165500
2593,ALL,DE FRIEDLAND,4,0502W,FRIE,1190097,Allée de Friedland ,,,19,19950125180600,20070118195000
2597,RUE,GARDERE,4,0522T,GARD,1190102,Rue Gardere ,,,19,19950125180600,20070118195000
2600,RUE,GEORGES GUYNEMER,4,1156G,GUYN,1190105,Rue Georges Guynemer ,,,19,19950125180600,20070118195000
2645,RUE,MARCEL PAUL,4,1387H,PAUL,1190153,Rue Marcel Paul ,,,19,19950125180600,20070118195000
2649,RUE,DU MARECHAL GALLIENI,4,1405C,GALL,1190158,Rue du Maréchal Gallieni ,,,19,19950125180600,20070118195000
2653,RUE,MARIE LOUISE,4,1432G,LOUI,1190162,Rue Marie Louise ,,,19,19950125180600,20070423165500
2656,PCE,MARTYRS DE LA RESISTANCE,5,1447Y,RESI,1190165,Place Martyrs de la Résistance ,,,19,19950125180600,20070118195000
2661,ALL,DE LA MORLETTE,4,1474C,MORL,1190170,Allée de la Morlette ,,,19,19950125180600,20070118195000
2666,RUE,PASTEUR,4,1509R,PAST,1190175,Rue Pasteur ,,,19,19950125180600,20070423165500
2670,RUE,PAUL LOUIS,4,1535U,LOUI,1190179,Rue Paul Louis ,,,19,19950125180600,20070118195000
2673,RUE,PAULINE KERGOMARD,4,1525H,KERG,1190183,Rue Pauline Kergomard ,,,19,19950125180600,20070118195000
2677,RUE,PIERRE BENOIT,4,1561X,BENO,1190187,Rue Pierre Benoit ,,,19,19950125180600,20070118195000
2681,RUE,PIERRE PAIGNE,4,1587A,PAIG,1190192,Rue Pierre Paigne ,,,19,19950125180600,20070118195000
2684,AVE,DU PRESIDENT J.F. KENNEDY,4,1272H,KENN,1190195,Avenue du Président J.f. Kennedy ,,,19,19950125180600,20070423165500
2688,PCE,DU QUATORZE JUILLET,5,1624R,JUIL,1190199,Place du Quatorze Juillet ,,,19,19950125180600,20070118195000
2692,AVE,RENE CASSAGNE,4,1653X,CASS,1190204,Avenue René Cassagne ,,,19,19950125180600,20070423165500
2697,RUE,DES ROBINIERS,4,1684F,ROBI,1190209,Rue des Robiniers ,,,19,19950125180600,20070118195000
2700,AVE,ROGER SCHWOB,4,1695T,SCHW,1190212,Avenue Roger Schwob ,,,19,19950125180600,20070118195000
2704,CHEM,DE SALLELE,4,1715P,SALL,1190216,Chemin de Sallele ,,,19,19950125180600,20070118195000
2708,AVE,HUBERT DUBEDOUT,4,1199D,DUBE,1190221,Avenue Hubert Dubedout ,,,19,19950125180600,20070531105400
2749,RUE,ULYSSE GAYON,4,1753F,GAYO,1190273,Rue Ulysse Gayon ,,,19,19950125180600,20070423165600
2753,RUE,GASTON DEFFERRE,4,0526X,DEFF,1190278,Rue Gaston Defferre ,,,19,19950125180600,20070423165600
2756,AUT,ROCADE RIVE DROITE,1,5013*,ROCA,1190281,Autoroute Rocade Rive Droite ,,,19,19950125180600,20070118195000
2761,VOIE,NON DENOMMEE 21,5,,DENO,1190286,Voie Non denommée 21 ,,,19,19950125180600,20070118195000
2765,RUE,CONDORCET,4,0325D,COND,1190300,Rue Condorcet ,,,19,19950125180600,20070914095900
2769,PCE,LAREDO,0,,LARE,1190307,Place Laredo ,,,19,19950125180600,20070118195000
2773,IMP,ROUGET DE LISLE,0,,ROUG,1190311,Impasse Rouget de Lisle ,,,19,19950125180600,20070118212100
2777,RUE,ALADIN MIQUEAU,4,0005U,MIQU,1620004,Rue Aladin Miqueau ,,,24,19950125182100,20070423170300
2781,IMP,ANDRE BLANC,5,0019J,BLAN,1620008,Impasse André Blanc ,,,24,19950125182100,20070423170300
10386,RUE,DE LA BELLE ROSE,0,0390430,ROSE,0390430,Rue de la Belle Rose ,,,12,20070522095000,20070522095000
10388,RUE,GUILLAUME DESBIEY,5,0966Y,DESB,0390432,Rue Guillaume Desbiey ,,,12,20070522095000,20130812100728
10389,RUE,DES CAMPANULES,5,0067P,CAMP,0750289,Rue des Campanules ,,,22,20070522095000,20130812100732
10391,AVE,FRANCOIS MITTERRAND (OUEST),3,,MITT,2811038,Avenue François Mitterrand (ouest) ,,,16,20070629095400,20080221104600
10786,RUE,MICHELET,5,,MICH,4490687,Rue Michelet,,,17,20090629095148,20090724102240
10394,ALL,DE CAUSSA,5,0288P,CAUS,5500609,Allée de Caussa ,,,13,20070803121400,20130812100740
10395,ALL,ERIC TABARLY,4,0270B,TABA,3760224,Allée Eric Tabarly,,,1,20070921095900,20140701164616
10396,ALL,DES ROSES,0,0566B,ROSE,5190282,Allée des Roses ,,,4,20071121135900,20130812100740
10398,ALL,GEORGES GUYNEMER,0,0383Z,GUYN,3760226,Allée Georges Guynemer ,,,1,20080121095200,20130812100740
10399,ALL,MARYSE BASTIE,0,0092H,BAST,3760227,Allée Maryse Bastié ,,,1,20080121095200,20130812100740
