GID,IDENT,NUMERO,NUMERO_X,NUMERO_Y,NUMERO_O,POP_MUN,POP_CAP,POP_TOT,POP_SDC,NB_LOG_P,NB_LOG_S,NB_LOG_O,NB_LOG_V,NB_LOG_T,CDATE,MDATE
1114,318DN03,DN03,1413561.2,4184269.51,0,37,0,37,37,21,0,0,0,21,19951123115100,20060905225500
1115,318DN04,DN04,1413471.02,4184274.5,0,52,0,52,52,19,0,0,0,19,19951123115100,20060905225500
1116,318DN05,DN05,1413511.84,4184383.26,0,87,0,87,87,33,0,0,0,33,19951123115100,20060905225500
1743,063CT11,CT11,1417702.2,4186914.88,0,53,0,53,53,39,0,1,14,54,19951128113800,20060905225600
1744,063CT14,CT14,1417698.31,4186866.4,0,77,0,77,77,45,0,0,8,53,19951128113900,20060905225600
1745,063CT12,CT12,1417766.11,4186893.53,0,111,0,111,111,70,0,0,12,82,19951128113900,20060905225600
1746,063CT09,CT09,1417654.68,4186828.67,0,199,0,199,199,146,0,2,24,172,19951128113900,20060905225600
1747,063CT13,CT13,1417749.9,4186822.64,0,44,0,44,44,31,0,2,6,39,19951128113900,20060905225600
1748,063CT08,CT08,1417657.5,4186755.89,0,164,0,164,164,105,0,3,16,124,19951128113900,20060905225600
1749,063DA04,DA04,1417867.7,4187020.83,0,161,0,161,161,108,2,2,27,139,19951128113900,20060905225600
1750,063DA03,DA03,1417926.58,4187018.58,0,139,0,139,139,91,1,1,23,116,19951128113900,20060905225600
1751,063DA01,DA01,1417910.18,4187124.41,0,117,0,117,117,74,0,0,13,87,19951128113900,20060905225600
1752,063DA02,DA02,1418040.91,4187017.58,0,225,0,225,225,124,2,0,17,143,19951128114000,20060905225600
1753,063DB03,DB03,1417853,4187159.8,333.6,38,0,38,38,25,0,2,5,32,19951128114000,20060905225600
1754,063DB02,DB02,1417802.87,4187135.74,0,48,0,48,48,36,0,1,4,41,19951128114000,20060905225600
1755,063DB01,DB01,1417674.77,4187145.52,0,268,0,268,268,186,1,5,24,216,19951128114000,20060905225600
1756,063DB07,DB07,1417608.46,4187090.67,0,77,0,77,77,46,0,0,1,47,19951128114000,20060905225600
1757,063DB06,DB06,1417698.44,4187079.48,0,211,0,211,211,141,2,0,17,160,19951128114000,20060905225600
1758,063DB04,DB04,1417798.58,4187040.49,0,167,0,167,167,109,0,1,26,136,19951128114000,20060905225600
1759,063DB05,DB05,1417663.29,4187022.62,0,233,0,233,233,170,0,8,14,192,19951128114000,20060905225600
1760,063DE01,DE01,1417915.88,4187181.52,0,58,0,58,58,40,0,0,8,48,19951128114000,20060905225600
1761,063DC09,DC09,1417853.52,4187182.06,0,74,0,74,74,50,0,1,3,54,19951128114100,20060905225600
1921,063DU13,DU13,1417566.88,4187411.21,0,0,0,0,0,0,0,0,0,0,19951128135800,20060905225600
2013,063HB01,HB01,1416860.2,4187581.37,291.2,48,0,48,48,22,0,2,3,27,19951128142300,20060905225600
2014,063HB02,HB02,1416920.03,4187620.4,0,122,0,122,122,105,0,7,17,129,19951128142300,20060905225600
2015,063HB03,HB03,1416994.18,4187615.44,0,57,0,57,57,43,0,2,11,56,19951128142400,20060905225600
2016,063HB04,HB04,1417028.83,4187520.52,0,448,0,448,448,318,0,12,33,363,19951128142400,20060905225600
2017,063DV06,DV06,1417130.65,4187362.18,69.6,85,0,85,85,45,0,0,12,57,19951128142400,20060905225600
2018,063DV05,DV05,1417187.7,4187365.63,0,197,0,197,197,131,2,0,46,179,19951128142400,20060905225600
2019,063DU01,DU01,1417286.53,4187409.15,0,95,0,95,95,58,0,4,11,73,19951128142400,20060905225600
2020,063DV02,DV02,1417274.26,4187482.35,0,202,0,202,202,144,0,1,19,164,19951128142400,20060905225600
2021,063DV01,DV01,1417181.94,4187500.37,0,132,0,132,132,71,1,0,18,90,19951128142400,20060905225600
2022,063DO04,DO04,1418127.57,4187996.04,314.2,84,0,84,84,60,0,0,33,93,19951128142700,20060905225600
2023,063DT12,DT12,1417190.1,4187604.87,339.9,0,0,0,0,0,0,0,0,0,19951128142800,20060905225600
2024,063DT11,DT11,1417285.26,4187565.9,339.8,202,0,202,202,133,0,0,37,170,19951128142800,20060905225600
2025,063DT13,DT13,1417293.34,4187623.18,336.6,92,0,92,92,56,0,0,12,68,19951128142800,20060905225600
2026,063HC05,HC05,1417197.03,4187658.67,337.7,68,0,68,68,47,0,0,14,61,19951128142900,20060905225600
2027,063HC06,HC06,1417091.75,4187640.94,339.4,187,0,187,187,127,0,1,23,151,19951128142900,20060905225600
2028,063HK10,HK10,1416996.1,4187651.44,0,46,0,46,46,30,0,0,0,30,19951128142900,20060905225600
2029,063HK09,HK09,1416950.5,4187681.27,10,95,0,95,95,59,0,1,6,66,19951128142900,20060905225600
2030,063HK08,HK08,1416930.91,4187731.03,10.8,110,0,110,110,71,0,9,16,96,19951128142900,20060905225600
2031,063HK11,HK11,1416891.83,4187655.58,0,41,0,41,41,34,0,1,4,39,19951128142900,20060905225600
2032,063HK12,HK12,1416839.16,4187659.26,0,50,0,50,50,36,0,2,7,45,19951128142900,20060905225600
2033,063HK13,HK13,1416805.65,4187679.35,290.7,100,0,100,100,73,3,2,18,96,19951128142900,20060905225600
2034,063HK02,HK02,1416741.27,4187655.82,0,192,0,192,192,141,0,6,20,167,19951128142900,20060905225600
2035,063HN04,HN04,1416685.98,4187605.73,0,185,0,185,185,133,0,0,13,146,19951128142900,20060905225600
2036,063HK01,HK01,1416682.81,4187733.76,0,50,0,50,50,36,1,1,3,41,19951128143000,20060905225600
1832,063DU10,DU10,1417287.82,4187341.18,0,121,0,121,121,86,0,2,11,99,19951128115700,20060905225600
1833,063BX05,BX05,1419299.73,4186169.76,0,12,0,12,12,7,0,0,0,7,19951128120500,20060905225600
1834,063CV01,CV01,1418134.58,4186461.89,0,141,0,141,141,96,0,0,4,100,19951128120500,20060905225600
1835,039AC01,AC01,1418194.07,4185406.73,0,70,0,70,70,34,0,0,1,35,19951128121400,20060905225600
1836,063DI06,DI06,1418482.11,4187153.17,0,72,0,72,72,39,0,0,8,47,19951128133300,20060905225600
1837,063DR06,DR06,1417787.36,4187628.36,0,125,0,125,125,100,0,2,17,119,19951128135200,20060905225600
1810,063DW12,DW12,1417103.26,4187108.64,0,52,0,52,52,30,0,0,3,33,19951128115500,20060905225600
1811,063DW11,DW11,1417196.87,4187084.37,0,106,0,106,106,52,0,0,9,61,19951128115500,20060905225600
1812,063DW09,DW09,1417278.74,4187091.48,0,20,0,20,20,14,0,0,1,15,19951128115500,20060905225600
1813,063DW10,DW10,1417291.32,4187033.18,47.2,0,0,0,0,0,0,0,0,0,19951128115500,20060905225600
1814,063DW05,DW05,1417292.75,4187138.12,0,88,0,88,88,58,0,1,9,68,19951128115500,20060905225600
1815,063DW08,DW08,1417337.84,4187109,0,36,0,36,36,12,0,0,4,16,19951128115500,20060905225600
1816,063DW06,DW06,1417366.82,4187166.44,300.5,84,0,84,84,58,0,0,15,73,19951128115500,20060905225600
1817,063DW07,DW07,1417408.26,4187144.08,46.8,16,0,16,16,13,0,0,8,21,19951128115500,20060905225600
1818,063EC04,EC04,1417448.12,4186951.8,0,191,4,195,191,130,0,1,14,145,19951128115500,20060905225600
1819,063EC01,EC01,1417397.62,4187079.13,0,310,0,310,310,212,0,1,64,277,19951128115600,20060905225600
1820,063EC03,EC03,1417513.6,4187060.91,0,252,0,252,252,167,0,14,30,211,19951128115600,20060905225600
1821,063EC02,EC02,1417516.43,4187138.31,0,111,0,111,111,83,0,2,14,99,19951128115600,20060905225600
1822,063DW04,DW04,1417170.47,4187171.44,0,150,0,150,150,93,1,2,2,98,19951128115600,20060905225600
1823,063DW03,DW03,1417175.16,4187216.57,0,119,0,119,119,76,3,0,8,87,19951128115600,20060905225600
1824,063DW02,DW02,1417177.71,4187261.71,0,135,0,135,135,88,2,2,10,102,19951128115600,20060905225600
1825,063DW01,DW01,1417065.62,4187232.58,0,80,0,80,80,44,0,2,10,56,19951128115600,20060905225600
1826,063DU09,DU09,1417289.18,4187234.37,0,196,0,196,196,128,0,3,14,145,19951128115600,20060905225600
1827,063DU08,DU08,1417355.56,4187235.32,0,213,0,213,213,170,2,1,27,200,19951128115600,20060905225600
1828,063DU07,DU07,1417425.03,4187243.1,0,254,0,254,254,202,1,5,27,235,19951128115600,20060905225600
1829,063DU06,DU06,1417541.9,4187259.63,0,331,0,331,331,222,1,2,50,275,19951128115700,20060905225600
3632,069AD08,AD08,1416034.87,4192165.81,0,32,0,32,32,15,0,0,0,15,19951204100900,20060905225700
1571,063EO01,EO01,1417441.97,4185871,0,33,0,33,33,18,0,0,1,19,19951128093600,20060905225600
1572,318AC02,AC02,1404522.35,4180367.46,0,205,0,205,205,59,0,0,1,60,19951127163900,20060905225600
1573,063EO04,EO04,1417400.2,4185489.34,0,53,0,53,53,32,0,0,9,41,19951128093600,20060905225600
1204,318BM10,BM10,1414207.23,4185465.07,0,61,0,61,61,28,0,0,0,28,19951123154900,20060905225500
1205,318BM07,BM07,1414126.74,4185637.84,0,35,0,35,35,10,0,0,0,10,19951123154900,20060905225500
1206,318BM04,BM04,1413927.92,4185616.49,0,27,0,27,27,12,0,0,0,12,19951123154900,20060905225500
1207,318BM06,BM06,1414031.01,4185651.39,0,24,0,24,24,11,0,0,0,11,19951123154900,20060905225500
1208,318BM08,BM08,1414070.65,4185562.12,0,30,0,30,30,11,0,0,0,11,19951123154900,20060905225500
1209,318BM09,BM09,1413968.65,4185520.29,0,29,0,29,29,10,0,0,0,10,19951123154900,20060905225500
1210,318BM05,BM05,1413961.36,4185684.45,24.9,0,0,0,0,0,0,0,0,0,19951123155000,20060905225500
1211,318BI25,BI25,1413895.22,4185714.71,0,28,0,28,28,11,0,0,0,11,19951123155000,20060905225500
1212,318BI24,BI24,1413983.94,4185752.45,0,18,0,18,18,9,0,0,0,9,19951123155000,20060905225500
1213,318BI20,BI20,1413910.41,4185895.87,0,60,0,60,60,29,0,0,0,29,19951123155000,20060905225500
1214,318BI36,BI36,1413976.66,4185892.44,0,62,0,62,62,29,0,1,1,31,19951123155000,20060905225500
1215,318BI19,BI19,1413842.07,4185855.67,0,72,0,72,72,26,0,0,3,29,19951123155000,20060905225500
1270,318CW02,CW02,1413402.85,4184760.87,0,186,0,186,186,117,3,2,19,141,19951123162800,20060905225500
1335,318CS02,CS02,1411555.39,4184512.6,0,0,0,0,0,0,0,0,0,0,19951124100800,20060905225500
1336,318CS01,CS01,1411462.22,4184516.08,0,0,0,0,0,0,0,0,0,0,19951124100900,20060905225500
1337,318BW02,BW02,1411284.45,4184588.19,0,42,0,42,42,16,0,0,3,19,19951124100900,20060905225500
1338,318CT01,CT01,1412135.31,4184468.55,0,72,0,72,72,37,0,0,0,37,19951124101600,20060905225500
1339,318CT05,CT05,1411872.11,4184399.19,0,297,0,297,297,180,1,3,4,188,19951124101600,20060905225500
1340,318CS03,CS03,1411687.06,4184346.36,0,231,0,231,231,79,0,0,4,83,19951124102400,20060905225500
1341,318CS08,CS08,1411495.36,4184348.04,0,165,0,165,165,74,1,0,1,76,19951124102400,20060905225500
1342,318CS07,CS07,1411261.39,4184387.37,0,149,0,149,149,60,0,2,1,63,19951124102400,20060905225500
1343,318CS06,CS06,1411169.25,4184204.46,0,153,0,153,153,53,1,3,3,60,19951124102500,20060905225500
1344,318CS13,CS13,1411017.42,4184197.8,0,27,0,27,27,11,0,0,1,12,19951124102500,20060905225500
1345,318CS12,CS12,1410981.97,4184102.25,0,0,0,0,0,0,0,0,0,0,19951124102500,20060905225500
1346,318CS09,CS09,1411509.63,4184153.54,0,63,0,63,63,26,1,0,3,30,19951124102500,20060905225500
1347,318CS10,CS10,1411392.09,4184109.3,0,72,0,72,72,34,1,0,2,37,19951124102600,20060905225500
1348,318DT28,DT28,1411362.54,4183851.96,0,211,0,211,211,58,0,0,2,60,19951124103200,20060905225500
1349,318DT27,DT27,1411249.83,4183903.54,0,0,0,0,0,0,0,0,0,0,19951124103200,20060905225500
1350,318DT31,DT31,1411270.85,4183857.91,330.6,248,0,248,248,106,0,1,1,108,19951124103200,20060905225500
1351,318DT32,DT32,1411336.34,4183748.34,0,52,0,52,52,18,0,0,0,18,19951124103200,20060905225500
1352,318DT05,DT05,1411582.47,4183652.33,0,490,0,490,490,182,1,0,8,191,19951124103200,20060905225500
1353,318DT24,DT24,1411691.76,4183894.34,0,558,0,558,558,242,0,1,12,255,19951124103300,20060905225500
1492,318CN13,CN13,1408879.57,4183934.86,0,162,0,162,162,48,0,1,0,49,19951124152300,20060905225500
1493,318CN14,CN14,1408762.79,4184004.54,0,143,0,143,143,45,0,0,1,46,19951124152300,20060905225500
1494,318DY02,DY02,1408646.04,4183829.47,0,13,0,13,13,4,0,0,0,4,19951124152300,20060905225500
1495,318CO07,CO07,1409182.52,4184257.78,0,55,0,55,55,20,0,0,0,20,19951124152600,20060905225500
1496,318CO08,CO08,1409088.2,4184362.71,0,40,0,40,40,16,1,0,0,17,19951124152600,20060905225500
1497,318CO01,CO01,1409170.77,4184432.87,0,21,0,21,21,12,0,0,0,12,19951124152600,20060905225500
1498,318CO02,CO02,1409243.72,4184416.72,0,33,0,33,33,14,0,0,0,14,19951124152600,20060905225500
1499,318CO09,CO09,1409203.15,4184337.34,0,7,0,7,7,2,0,0,0,2,19951124152600,20060905225500
1500,318CO03,CO03,1409351.27,4184305.03,0,453,0,453,453,160,0,0,1,161,19951124152600,20060905225500
1501,318CL03,CL03,1408527.85,4183989.97,0,34,0,34,34,13,0,0,0,13,19951124152600,20060905225500
1502,318CL08,CL08,1408531.11,4183857.05,0,16,0,16,16,6,0,0,0,6,19951124152600,20060905225500
1503,318CL09,CL09,1408548.4,4183808.17,0,9,0,9,9,4,0,0,0,4,19951124152700,20060905225500
1504,318CL04,CL04,1408604.86,4183931.72,0,61,0,61,61,22,1,0,0,23,19951124152800,20060905225500
1505,318DX01,DX01,1409417.34,4183867.83,10.5,26,0,26,26,15,0,0,0,15,19951124153000,20060905225500
1506,318CO06,CO06,1409373.25,4184034.62,0,17,0,17,17,6,0,0,2,8,19951124153000,20060905225500
1507,318CO05,CO05,1409512.94,4184051.11,0,90,0,90,90,34,1,1,2,38,19951124153200,20060905225500
1508,318CO13,CO13,1409519.43,4184285.84,0,356,0,356,356,176,0,0,2,178,19951124153300,20060905225500
1509,318DX03,DX03,1409725.97,4183844.37,0,60,0,60,60,25,0,0,3,28,19951124153400,20060905225500
1692,063BS03,BS03,1419141.73,4187006.22,0,4,0,4,4,2,0,2,0,4,19951128112800,20060905225600
1660,063CO02,CO02,1418159.06,4186037.32,0,235,0,235,235,124,1,1,10,136,19951128105100,20060905225600
1661,063CO03,CO03,1418130.08,4185948.54,0,178,0,178,178,76,1,0,8,85,19951128105100,20060905225600
1662,063CL03,CL03,1417910.76,4186063.37,0,138,50,188,150,70,1,3,2,76,19951128105100,20060905225600
1117,318DN06,DN06,1413683.84,4184375.46,0,28,0,28,28,15,0,0,0,15,19951123115100,20060905225500
1118,318DO08,DO08,1413512.85,4183902.7,0,2,0,2,2,1,0,0,0,1,19951123115300,20060905225500
1119,318DO07,DO07,1413633.35,4184004.47,0,70,0,70,70,48,0,3,5,56,19951123115300,20060905225500
1120,318DO14,DO14,1413449.2,4184062.74,0,18,0,18,18,5,0,1,1,7,19951123115300,20060905225500
1121,318DO02,DO02,1413369.09,4184260.69,0,49,0,49,49,20,0,0,0,20,19951123115400,20060905225500
1122,318DO01,DO01,1413342.92,4184386.83,0,43,0,43,43,21,0,0,0,21,19951123115400,20060905225500
1123,318CW04,CW04,1413329.26,4184505.5,0,63,0,63,63,28,0,0,0,28,19951123115500,20060905225500
1124,318CW03,CW03,1413336.38,4184599.87,0,59,0,59,59,35,0,1,4,40,19951123115500,20060905225500
1125,318CW05,CW05,1413199.23,4184515.03,0,91,0,91,91,42,0,1,2,45,19951123115500,20060905225500
1126,318CW17,CW17,1413073.26,4184507.75,0,37,0,37,37,19,0,0,0,19,19951123115500,20060905225500
1127,318CW18,CW18,1413083.08,4184432.11,0,23,0,23,23,10,2,0,1,13,19951123115500,20060905225500
1128,318CW06,CW06,1413084.52,4184356.55,0,43,0,43,43,15,0,0,0,15,19951123115500,20060905225500
1129,318DO13,DO13,1413218.77,4184348.05,0,43,0,43,43,20,0,3,0,23,19951123115500,20060905225500
1130,318DO10,DO10,1413159.14,4184247.84,0,104,0,104,104,33,2,0,1,36,19951123115500,20060905225500
1131,318DO12,DO12,1413154.2,4184163.96,0,84,0,84,84,32,2,0,2,36,19951123120000,20060905225500
3958,119AO03,AO03,1422795.78,4189394.41,0,484,0,484,484,192,0,0,5,197,19951205115500,20060905225800
3959,119AO08,AO08,1422763.32,4189261.09,0,336,0,336,336,136,0,0,6,142,19951205115500,20060905225800
3960,119AO07,AO07,1422849.54,4189210.99,0,485,0,485,485,209,0,0,3,212,19951205115500,20060905225800
3961,119AO09,AO09,1422728.33,4189113.36,0,532,0,532,532,185,0,0,4,189,19951205115500,20060905225800
3962,119AO06,AO06,1422908.79,4189104.55,0,554,0,554,554,198,0,0,2,200,19951205115500,20060905225800
3963,119AO05,AO05,1423050.14,4189164.71,0,185,0,185,185,64,0,1,2,67,19951205115500,20060905225800
3964,119AO02,AO02,1422686.12,4189241.31,0,199,0,199,199,97,0,2,0,99,19951205115500,20060905225800
3965,119AO12,AO12,1422490.67,4189244.06,0,8,0,8,8,3,0,0,0,3,19951205115500,20060905225800
4157,032AN08,AN08,1421916.76,4195137.28,0,1,0,1,1,1,0,0,1,2,19951206143200,20060905225800
4158,032AN09,AN09,1421732.81,4194787.91,0,0,0,0,0,0,0,0,0,0,19951206143200,20060905225800
3989,249AS12,AS12,1421512.99,4191631.47,0,48,0,48,48,13,0,0,0,13,19951205122900,20060905225800
3990,249AX01,AX01,1421132.18,4191989.71,0,0,0,0,0,0,0,0,0,0,19951205132600,20060905225800
3991,249AX05,AX05,1421397.21,4192101.41,0,91,0,91,91,39,0,0,2,41,19951205132600,20060905225800
1049,192BC11,BC11,1415230.3,4180141.46,0,16,0,16,16,5,0,0,0,5,19951123092300,20060905225500
1050,192BC08,BC08,1415271.94,4180166.13,0,3,0,3,3,2,0,0,0,2,19951123092300,20060905225500
1051,192BC07,BC07,1415287.24,4180126.39,21,12,0,12,12,4,0,0,0,4,19951123092300,20060905225500
1052,192BC06,BC06,1415327.88,4180174.31,0,29,0,29,29,10,0,0,0,10,19951123092300,20060905225500
1053,192BC05,BC05,1415299.39,4180221.76,0,25,0,25,25,8,0,0,1,9,19951123092300,20060905225500
1054,192BC10,BC10,1415233.75,4180205,0,19,0,19,19,7,0,0,0,7,19951123092400,20060905225500
1055,192BC09,BC09,1415226.56,4180264.79,0,30,0,30,30,13,0,0,0,13,19951123092400,20060905225500
1056,192BC04,BC04,1415321.99,4180272.62,0,28,0,28,28,8,0,0,0,8,19951123092400,20060905225500
1057,192BC03,BC03,1415384.69,4180281.71,0,13,0,13,13,5,0,0,0,5,19951123092400,20060905225500
1058,192BC22,BC22,1415320.48,4180319.83,0,60,0,60,60,23,0,0,0,23,19951123101400,20060905225500
1059,192BC21,BC21,1415453.3,4180361.26,34.2,30,0,30,30,9,0,0,1,10,19951123101400,20060905225500
1060,192BC27,BC27,1415419.71,4180420.37,311.6,19,0,19,19,6,0,0,0,6,19951123101400,20060905225500
1061,192BC28,BC28,1415399.27,4180405.54,299.6,17,0,17,17,7,0,0,0,7,19951123101400,20060905225500
1062,192BC29,BC29,1415366.04,4180403.63,287.6,18,0,18,18,7,0,0,2,9,19951123101400,20060905225500
1063,192BC30,BC30,1415332.6,4180365.27,63.5,17,0,17,17,9,0,0,0,9,19951123101400,20060905225500
1064,192BC23,BC23,1415238.56,4180387.05,302.1,13,0,13,13,6,0,0,0,6,19951123101400,20060905225500
1065,192BC24,BC24,1415271.44,4180399.31,302,18,0,18,18,8,0,0,0,8,19951123101500,20060905225500
1066,192BC25,BC25,1415302.41,4180409.92,26.2,16,0,16,16,7,0,0,1,8,19951123101500,20060905225500
1067,192BC26,BC26,1415344.59,4180432.33,0,9,0,9,9,3,0,0,0,3,19951123101500,20060905225500
1334,318BS04,BS04,1411600.96,4184538.83,0,0,0,0,0,0,0,0,0,0,19951124100800,20060905225500
1017,192BD01,BD01,1414384.64,4183194.12,0,335,225,560,354,17,0,0,0,17,19951122160600,20060905225500
1018,192AM02,AM02,1412596.05,4178475.7,0,26,0,26,26,11,0,0,0,11,19951122161300,20060905225500
1019,192BW02,BW02,1413029.79,4179208.54,0,52,0,52,52,19,0,1,1,21,19951122161300,20060905225500
1020,192BW01,BW01,1413405.94,4179188.99,0,59,0,59,59,22,1,0,0,23,19951122161400,20060905225500
1021,192AM03,AM03,1413196.77,4178671.75,0,91,0,91,91,36,0,2,0,38,19951122161600,20060905225500
1022,192BV02,BV02,1413838.19,4178775.57,0,26,0,26,26,12,0,1,1,14,19951122162100,20060905225500
1023,192BS06,BS06,1414041.59,4179121.16,0,17,0,17,17,9,0,0,1,10,19951122162200,20060905225500
1025,192BT02,BT02,1413536.98,4179312.38,0,16,0,16,16,6,0,0,0,6,19951122162200,20060905225500
1026,192BT01,BT01,1413327.6,4179517.27,0,21,0,21,21,7,0,0,0,7,19951122162200,20060905225500
1216,318BI26,BI26,1413777.83,4185765.59,0,52,0,52,52,17,0,0,0,17,19951123155000,20060905225500
1405,318HT01,HT01,1409839.79,4182001.96,0,59,0,59,59,21,0,0,0,21,19951124121400,20060905225500
1407,318HX01,HX01,1409519.09,4182779.64,0,70,0,70,70,27,1,0,0,28,19951124122200,20060905225500
1408,318HX02,HX02,1409619.03,4182637.64,0,22,0,22,22,9,1,0,1,11,19951124122200,20060905225500
1409,318HX03,HX03,1409292.28,4182422.15,0,20,0,20,20,7,1,0,2,10,19951124122200,20060905225500
1410,318IK01,IK01,1409316.78,4182179.63,0,23,0,23,23,6,0,0,0,6,19951124125400,20060905225500
1411,318IK03,IK03,1408999.3,4182110.52,0,45,0,45,45,15,0,0,0,15,19951124125400,20060905225500
1412,318IK02,IK02,1409047.8,4181873.1,0,11,0,11,11,4,1,0,0,5,19951124125500,20060905225500
1413,318HW01,HW01,1410051.83,4182932.23,0,27,0,27,27,10,0,1,2,13,19951124131700,20060905225500
1414,318DW06,DW06,1410213.14,4183429.93,0,67,0,67,67,27,0,0,0,27,19951124132300,20060905225500
1415,318DW07,DW07,1410034.31,4183380.91,0,20,0,20,20,8,1,0,0,9,19951124132400,20060905225500
1416,318DW08,DW08,1410024.84,4183516.8,0,73,0,73,73,32,0,0,1,33,19951124132400,20060905225500
1417,318DW13,DW13,1410137.68,4183630.3,0,56,0,56,56,23,0,0,1,24,19951124132400,20060905225500
1418,318DW09,DW09,1409940.56,4183621.37,0,77,0,77,77,32,0,0,2,34,19951124132400,20060905225500
1419,318DW10,DW10,1409872.52,4183757.77,0,57,0,57,57,26,0,0,3,29,19951124132400,20060905225500
1659,063CO01,CO01,1418156.87,4186126.36,0,93,0,93,93,46,2,1,3,52,19951128105100,20060905225600
1199,318CZ01,CZ01,1414383.8,4185285.31,0,63,0,63,63,28,0,0,2,30,19951123154100,20060905225500
1200,318CY03,CY03,1414324.55,4184810.54,0,79,0,79,79,37,0,1,2,40,19951123154100,20060905225500
1201,318BM13,BM13,1414449.01,4185645.42,0,78,0,78,78,28,0,0,0,28,19951123154800,20060905225500
1202,318BM14,BM14,1414514.11,4185561.7,0,28,0,28,28,11,0,0,0,11,19951123154800,20060905225500
1203,318BM11,BM11,1414353.78,4185585.04,0,42,0,42,42,18,0,0,0,18,19951123154900,20060905225500
1534,318AS01,AS01,1408478.71,4185199.76,0,9,0,9,9,2,0,0,0,2,19951124162300,20060905225500
1535,318CM05,CM05,1408670.88,4184384.1,0,591,0,591,591,257,1,0,8,266,19951124162600,20060905225500
1536,318CM04,CM04,1408660.84,4184501.57,0,32,0,32,32,9,0,0,0,9,19951124162600,20060905225500
1538,318CM07,CM07,1408768.39,4184642.39,0,60,0,60,60,18,0,0,0,18,19951124162600,20060905225500
1539,318CM03,CM03,1408967.27,4184589.69,0,8,0,8,8,5,0,0,0,5,19951124162600,20060905225500
1851,063DO13,DO13,1418093.75,4187910.15,0,236,0,236,236,133,2,6,15,156,19951128134700,20060905225600
1587,318AO02,AO02,1406197.99,4183834.19,0,19,0,19,19,7,0,1,0,8,19951127162300,20060905225600
1588,063CW01,CW01,1418400.01,4186559.68,29.4,65,0,65,65,30,0,0,7,37,19951128112400,20060905225600
1589,063CW06,CW06,1418424.29,4186508.35,26.4,98,0,98,98,44,1,0,3,48,19951128112400,20060905225600
1590,063CW04,CW04,1418525.65,4186484.98,0,307,0,307,307,155,1,6,25,187,19951128112400,20060905225600
1591,063CW05,CW05,1418481.4,4186377.96,0,127,0,127,127,80,0,1,19,100,19951128112400,20060905225600
2069,063HI07,HI07,1417373.96,4187987.26,281.9,109,0,109,109,80,0,0,21,101,19951128143900,20060905225600
2070,063HI06,HI06,1417292.9,4188093.48,0,159,0,159,159,81,0,2,31,114,19951128143900,20060905225600
2071,063HI08,HI08,1417271.26,4187954.93,0,189,28,217,190,86,0,2,15,103,19951128143900,20060905225600
